Time,ID,Ax,Ay,Az,Gx,Gy,Gz,H,W
2026-05-09 16:00:00.824,2,-0.44,-0.66,0.38,-42.2144,4.577800000000003,5.5736,175,75
2026-05-09 16:00:00.824,2,-0.44,-0.63,0.45,-19.5344,33.84780000000001,-2.5364,175,75
2026-05-09 16:00:00.824,2,-0.51,-0.59,0.58,3.025599999999999,64.3378,-9.4864,175,75
2026-05-09 16:00:00.824,3,-0.13,0.03,1.1,2.7716,2.738,-0.7013999999999999,175,75
2026-05-09 16:00:00.828,5,1.02,-0.09,1.04,-32.4402,65.589,-51.983,175,75
2026-05-09 16:00:00.856,5,0.85,-0.19,1.26,-9.3902,246.399,-35.823,175,75
2026-05-09 16:00:00.856,4,-0.46,-0.14,1.26,-1.570800000000002,32.9046,-5.908199999999999,175,75
2026-05-09 16:00:00.866,4,-0.44,-0.12,1.27,1.299199999999999,34.5546,-5.358199999999998,175,75
2026-05-09 16:00:00.866,2,-0.47,-0.52,0.66,10.035599999999999,68.0578,-14.296399999999998,175,75
2026-05-09 16:00:00.866,2,-0.44,-0.48,0.73,6.7456,42.997800000000005,-18.3264,175,75
2026-05-09 16:00:00.866,5,0.45,0.06,1.57,7.399800000000001,161.259,47.157000000000004,175,75
2026-05-09 16:00:00.866,2,-0.45,-0.45,0.77,-2.5244,15.367800000000003,-13.6964,175,75
2026-05-09 16:00:00.866,1,0.14,-0.04,1.2,2.3648,3.1955999999999998,1.7803999999999967,175,75
2026-05-09 16:00:00.871,2,-0.42,-0.42,0.76,-7.2744,-13.952199999999998,-0.8864000000000001,175,75
2026-05-09 16:00:00.871,4,-0.43,-0.16,1.3,1.5991999999999997,24.9846,-6.458199999999998,175,75
2026-05-09 16:00:00.872,5,-0.29,0.09,1.36,16.1898,96.479,40.037,175,75
2026-05-09 16:00:00.878,1,0.14,-0.04,1.21,2.8548,3.5056000000000003,1.9003999999999976,175,75
2026-05-09 16:00:00.878,2,-0.45,-0.4,0.73,-4.224400000000003,-33.1622,10.093599999999999,175,75
2026-05-09 16:00:00.878,5,-0.39,0.06,1.38,2.4998,55.139,7.997,175,75
2026-05-09 16:00:00.880,4,-0.46,-0.16,1.29,0.9892000000000003,16.7446,-5.0581999999999985,175,75
2026-05-09 16:00:00.883,3,-0.13,0.03,1.11,1.7315999999999998,0.5379999999999999,-1.0013999999999998,175,75
2026-05-09 16:00:00.907,5,-0.29,-0.2,1.19,-2.2702,4.999,-10.023,175,75
2026-05-09 16:00:00.907,1,0.13,-0.04,1.24,2.3048,3.7456000000000005,1.9003999999999976,175,75
2026-05-09 16:00:00.932,1,0.14,-0.04,1.24,0.8448000000000002,2.6456,2.3303999999999974,175,75
2026-05-09 16:00:00.957,5,0.31,-0.04,1.06,-3.9202,-99.271,-6.4830000000000005,175,75
2026-05-09 16:00:00.957,2,-0.47,-0.37,0.47,21.8656,-8.472199999999994,-4.1164000000000005,175,75
2026-05-09 16:00:00.968,4,-0.42,-0.16,1.16,-10.050799999999999,-10.5654,-3.958199999999999,175,75
2026-05-09 16:00:00.968,2,-0.43,-0.4,0.49,31.2556,-23.1622,-6.8664,175,75
2026-05-09 16:00:00.968,1,0.13,-0.04,1.22,0.3548,1.6756000000000002,2.0203999999999986,175,75
