Time,ID,Ax,Ay,Az,Gx,Gy,Gz,H,W
2026-05-09 17:11:55.368,1,-0.19,0.44,0.56,-39.7878,17.244400000000002,53.3894,175,75
2026-05-09 17:11:55.368,3,-0.05,0.78,0.73,-40.4606,34.039,-33.3434,175,75
2026-05-09 17:11:55.368,4,0.99,-1.96,-0.04,194.631,-371.2514,-197.0552,175,75
2026-05-09 17:11:55.368,2,0.37,-3.56,1.07,-238.6358,-162.16719999999998,-148.574,175,75
2026-05-09 17:11:55.368,5,0.06,0.48,2.0,-77.0886,-78.63980000000001,-11.0286,175,75
2026-05-09 17:11:55.368,3,-0.01,0.81,0.83,-62.0406,33.968999999999994,-28.4134,175,75
2026-05-09 17:11:55.379,4,0.78,-1.69,-0.41,154.751,-377.2914,-203.4552,175,75
2026-05-09 17:11:55.379,5,0.24,0.39,2.0,-69.8686,-48.189800000000005,43.4614,175,75
2026-05-09 17:11:55.379,3,0.02,0.85,0.9,-82.4106,18.729,-20.973399999999998,175,75
2026-05-09 17:11:55.379,2,0.06,-2.87,1.01,-222.4158,-93.5672,-138.75400000000002,175,75
2026-05-09 17:11:55.379,5,0.16,0.32,2.0,-49.958600000000004,-23.7598,96.5514,175,75
2026-05-09 17:11:55.379,3,-0.02,0.9,0.87,-106.7406,-1.1509999999999998,-8.4734,175,75
2026-05-09 17:11:55.393,2,0.02,-2.5,1.23,-176.9858,43.7428,-113.57400000000001,175,75
2026-05-09 17:11:55.393,5,-0.11,0.31,2.0,-34.308600000000006,-17.2398,126.3614,175,75
2026-05-09 17:11:55.393,4,0.32,-1.0,-0.82,86.03099999999999,-304.9714,-196.6252,175,75
2026-05-09 17:11:55.393,1,-0.32,0.24,0.52,8.862200000000001,13.584399999999999,2.2394,175,75
2026-05-09 17:11:55.393,3,-0.08,0.91,0.76,-131.13060000000002,-10.291,9.8866,175,75
2026-05-09 17:11:55.404,2,-0.1,-2.22,1.5,-146.3758,141.6728,-102.414,175,75
2026-05-09 17:11:55.404,5,-0.34,0.29,2.0,-35.958600000000004,-25.4198,132.7414,175,75
2026-05-09 17:11:55.404,4,0.09,-0.72,-0.83,59.751000000000005,-262.6514,-187.66519999999997,175,75
2026-05-09 17:11:55.404,1,-0.36,0.17,0.46,20.2722,18.8944,-13.800600000000001,175,75
2026-05-09 17:11:55.420,5,-0.45,0.13,1.93,-40.528600000000004,-40.2098,129.5514,175,75
2026-05-09 17:11:55.420,1,-0.42,0.01,0.43,38.0722,33.034400000000005,-36.480599999999995,175,75
2026-05-09 17:11:55.420,3,-0.12,0.92,0.74,-153.7506,-1.5709999999999997,34.6366,175,75
2026-05-09 17:11:55.420,4,-0.2,-0.19,-0.76,18.101,-184.2414,-158.4552,175,75
2026-05-09 17:11:55.420,5,-0.38,0.03,1.76,-38.3186,-57.6398,133.0814,175,75
2026-05-09 17:11:55.420,2,-0.3,-1.49,1.83,-96.9858,322.5928,-97.65400000000001,175,75
2026-05-09 17:11:55.424,1,-0.41,-0.27,0.43,58.5022,43.1644,-57.7606,175,75
2026-05-09 17:11:55.424,3,-0.08,1.01,0.79,-161.3106,-6.391,43.3566,175,75
2026-05-09 17:11:55.440,5,-0.25,-0.0,1.66,-35.1886,-75.16980000000001,147.0714,175,75
2026-05-09 17:11:55.440,2,-0.49,-1.22,1.98,-69.7958,365.94280000000003,-89.424,175,75
2026-05-09 17:11:55.440,3,-0.1,1.18,0.8,-162.7706,-5.721,54.3366,175,75
2026-05-09 17:11:55.440,5,-0.06,-0.05,1.54,-34.7986,-91.9498,173.5714,175,75
2026-05-09 17:11:55.440,4,-0.55,0.17,-0.47,-35.619,-145.03140000000002,-119.25519999999999,175,75
